song_id	album_id	track_number	release_date	release_date_precision
6GjOjrIuU4Pu4mqxUqSET1	1YYsXdhIdSosPehH3CjqZW	4	1977	year
5U7BnxhqyhVJJH3xb4Mbya	58lrXp0gaU9pCiwthHEWio	2	1976	year
3Hya20ZNnlLzGLCpzJR6bv	7nb5eaxuDO4jbOxk0euRJv	7	1976	year
0XXjBRi5sNWojqxmYJGiA2	5lPTpJorZZwS5pI9C0socS	10	1969-01-01	day
0xTY7Tld4DRxqUhxdw7bZW	2pEqJ7gldZoKHkUbqdFme0	2	1977-01-01	day
2Joq1oxXUS5boRs8DjQiyW	6CBsWZCXPE1rGgh8hZmhIv	1	2014-05-13	day
4pNiE4LCVV74vfIBaUHm1b	6YUCc2RiXcEKS9ibuZxjt0	5	1976-09-28	day
70yHwEYbVCFofCelzPSnjv	5xxAtPCO0rDY0TXPc0ANRX	6	1977	year
0iscir8JzbagvY3p3uQyqf	2tfjNPxq1v6kmx5TFEBUaS	2	1977-10-10	day
5jZ0ooFQg4qEobPNSJjomm	3M15a5QedfckK94CcTtst7	4	2014-05-13	day
0jNFmyoVCCIbiCJaK8tEuJ	6RRmME7bpb6MBSp7M0jt2L	1	1977	year
6rupVcl7ao5IKUNDCPq3jN	6ZjkNCUpuUGbEKyN1MoU1A	7	1997-01-01	day
0yfBBbycbzaJngzLvh3V6C	2OZhmtH3K4BPHzVWgnLazN	9	2014-08-27	day
7CtXiYlGkd69Z1hxD38Rt6	3eKCM6wEN9J2dxq3MBNV5e	18	1992-07-02	day
398DUXOl25YFThiHgXAU9L	1YAoUySuQpeP4WAsaRTKJ5	5	2000-07-13	day
4GEtUGOPj4zDF9cJyRvphy	3b0Ic90SHrbPWZ4lJfK6OD	1	1977	year
5A9scs52hDGefDOTRNio5o	1cvsUKsk753nko4CmpzG4H	1	1977-02-14	day
3Uaf6IEotRNfgBGRdfaZ1y	1gHKdLwQABMGLW4Hc5U4yE	3	2007-04-26	day
4IYfVeKwJFbWcXWQLkvWVr	2gfd8AAP4V4XcDtVF1BrCx	7	2012-10-09	day
79JeTS53NJzcMqygJ1p07g	5TNzBp7QYsXIHrI5xxVuic	1	1976-08-01	day
5TAtX6NVrx35McxQMxOhpG	3Pq6ZDdlY2o05Cp8Q8JDGn	6	2019-04-08	day
3Z4rZQnJkYuLbM2INyo1P2	2Mt0bcqv8KDIoUfmAJXLqW	1	1977-01-01	day
2YwiE0KVhqwIiT4OfT0SFk	7LolR1vd0KTozbF1an0SlW	4	1976	year
1GqlvSEtMx5xbGptxOTTyk	2QLp07RO6anZHmtcKTEvSC	2	1976	year
7BQpghA0wwV54P4ux6PawU	50HRmNbOhzlbi1PePgvrOn	1	2014-04-12	day
157DKf2l6Tz6hmPKTmNOon	5FPOXQ7ssVwLwSxqL4rGYa	18	2012-01-01	day
2mwg0OCYpmEhcIRvNHGjAl	7M9BRTQMTFdw9mVnG2QumD	9	1975	year
4ADW3HBraqvlFcxRlcRyoK	4dnOon8AzLu1CyBUjXErI5	1	2006-02-27	day
7kv7zBjMtVf0eIJle2VZxn	0R7Uw1tUUbWlV53BGKfjQ4	1	1977-01-01	day
5hVpoEvQt4gF0WRvEngqOK	5DBKj09NaZ23ZUj8G1lB6z	11	1993-06-21	day
2NtqZmfRIDkXJ2YvY2Kv1F	7DysI4j6UqK00RTfETKXqs	9	1976	year
4S0Hns5rwvkZe1ALZfLKWV	5DVDozAX52angWGXnze1G1	2	2015-07-06	day
0ffiZMtdzQcF9EbqgCyVoa	435mubtZvkoTYIPXWy3seP	1	1976-11	month
62K8C9DKQbqlA8XsQ0YUXK	7LzHNQgKpTd9tkiKNcWyLK	4	1982-01-01	day
2XKMIB0VzXF22pJpBKV6xn	0z3pNcmRF7iLX39M2QKxY9	7	1976	year
0XVR94voJPToKX1XoOw0ot	5QkOpsZupEPLq186YOrBNe	6	1976-10-22	day
7KnSQMDfPNVKJkiniY2fZF	6rjlNCw55OD6a6cVxMjD2Q	6	1977-01-01	day
7Gr61S9VTm8fcYfAo4Fd9g	1AqUcQKtf2AQ6rFRKIBei8	8	1977-08-30	day
7xD7MvjAdZkx1YICschIuI	6722nY178mLes49GPldnjj	3	1976-11-11	day
7xY2yPyl8dBJrMifGUbXcn	7JhuBRAiWIxLzZoAQ9ZhoL	2	1977-01-01	day
2jTXdpZmF7YooCDzScVVp9	28jbQJCBOGrZHnrkTb6uw5	10	1995-04-11	day
5Zclj5e4Jv0Zo9FU9pDmPY	4I4exZUNod9Mj4MOzxDtiS	4	1977-01-01	day
4quZUUklzrX8nI4q1jIXHT	4snUTd3uRQvA10ygxFpPAR	1	1997-02-03	day
3gGy2V4n2vELDCyuioZLYh	4s3Piwh8AOoAl1VvskfwJF	6	1976-11-05	day
4NupyFIHhuiSZ9t5zWYzDt	1RnaAF1UNPcWbFQOiFkPPf	2	2014-02-20	day
3Zc9b3YS8wcGDzH92joizS	1omnfUAyi7BQRSLYcf3sZ4	7	1977-01-01	day
2cx5BLuKJhwt50rWQjQrKA	0yrhQBRNQB5iOwXbkzkV9n	2	1974	year
2FmtoHW5h3UwzF2RqepFL6	0ovBU9J7lA1ZEZZwH2IGpR	10	2014	year
0SkmxNE5ydxiEN0hzJbMac	0ou3qVgWMaALQlDmATM4bA	1	1973-11-09	day
5GlfyCpEDQ2AlZ6leIZN8u	62v5RLbd0plz9Sm2NmLii1	14	2006-01-01	day
76mEjlwwuOmiryQ8scQQ0G	11A5KSBamOsVcMu69sgwzr	9	1999	year
3YdOpMaiNuqVBYxXOioe9t	0SSRMeewkbB0TeWw1jnCBh	9	2017-02-12	day
6RBK4wOuI4nw3pYT3MSTjm	00vIpAhdmqVMXnvymVssPZ	11	1994-08-02	day
23IWhAK0cYRwnBT5EE8i3u	3bK8cxPBLUFkeBeoqzoWtx	7	1976-01-01	day
5ODYB65yumUUrL2aYtvHsU	6RRmME7bpb6MBSp7M0jt2L	5	1977	year
43zwGOH31MHT7IqRpHdckY	55smozM0TorI8OEWyEiFUY	8	1988	year
1EeuFwQ7RhTNlPg69LGUxM	6Wxah87xlxFhpUueWmYMiV	6	2019-08-23	day
0qRR9d89hIS0MHRkQ0ejxX	5TNzBp7QYsXIHrI5xxVuic	2	1976-08-01	day
4Af8yzidDPc520TFd4TmkE	6lap95wPl0DwJva1FLGIfx	1	1998-01-01	day
6nwlPs3mgpHYUJJ0ETPIXP	4AFZXGTZBMj0T1H20laj7o	6	1976	year
0ZGLuduCPjgWY1n85ykgMe	5Uv5LmSKTT9okGkr3l9MjR	1	1976-05-03	day
6P79NaaOUlATagkvWzHnnN	67VoVoP15uIXTKG7dqMlwW	1	1977	year
15g0CwtH9A5evfNdMMJkxv	7F2tT3N3wBLrNm7CaWHKQs	13	2007-01-01	day
6AdahAO86vcU5m8Ers4hK0	1NYVIs4g0EQpIKCG0vo0fB	8	2018-10-19	day
2IcqY68BxP1ONPi3ME6aje	435mubtZvkoTYIPXWy3seP	6	1976-11	month
08ZAVXwts5Ye1PFBNo3NGS	78FZXQkBGm2IOPrE9f64sU	3	1971	year
0C0P6Np3zFzSjL3OgxpxG6	6EJAQTcSpsZUpRUjC7PtcD	1	1977-01-01	day
2Q3wgdqARaCH3wuTJV4utm	4asBn7hzIq2Ka7rDzJN24P	2	1976-06-14	day
2v8STil8ITqyleiXuIsc97	0XBPDDMFunElZKtmHgmtjt	1	1977	year
2ijknyJKypKfmCqYTtDsD8	1eYIyYvmzOeqgOi05hRozA	6	2002	year
4rD6ZUmIKanxgxuFumAHP1	3RWZt9C3Hx6dBUIAXdRwxx	3	1977-02-12	day
49dHSs71gext9qKLOrnBqv	0RqisJtnRwhs1zGtyNb5xA	1	2018-03-13	day
5IaUbWhUPkPnSz0bXWTga5	3wZFaAOJOxDfOFJdIZYu8q	15	2016-10-21	day
4eWQqqM6uAviPB3J6zRG5k	4dQRdTlfpkoOr48Vc524Ry	4	2015-02-22	day
6KEWtSOGKpIXGw6l1uJgsR	6D3RQD5AQZ4P2aDzsZmBI4	2	1977	year
0GjEhVFGZW8afUYGChu3Rr	1V6a99EbTTIegOhWoPxYI9	2	1976	year
4DMKwE2E2iYDKY01C335Uw	7MejfRSNnrpcLZIxkeZDqR	1	1976	year
4mvDJWv8eZxPOojElYAzwQ	0ANuBKrSED6utkHMXBwEXY	11	1996-01-01	day
5QMzJ1D9r2hxp0LGWPUtVv	58lrXp0gaU9pCiwthHEWio	1	1976	year
5INaDKSv8xNHUivlzsptN9	1yhWAxgWqZlx7gXrKnwrRG	7	2010-03-24	day
3FeYjbIVqvAhuTcwsE6K3v	6z4jnK1fRHP80RJC8x9UFd	2	1976	year
3zg3c6ZqxN48124dp39hRt	3beRuMjmxbffdtQ6JEkhGW	5	2015-10-02	day
5RRy8C7EDbPCGFTffkIRsu	7LzHNQgKpTd9tkiKNcWyLK	8	1982-01-01	day
0t3JTvtTR1Cj87cpx29u4A	1nTm70cuZy1gOx7eAx2H4f	8	1977	year
5NR2RuQ5rQplGLaKS7ZwAu	3fI0aQIkLZEDk5a8EhzlAn	2	1976-11-29	day
6UBjSnyP1O5W5ndJoO9vUk	5QkOpsZupEPLq186YOrBNe	2	1976-10-22	day
2giWr1aLhijVmbGntEcmDu	4jcgpCPYYsGGcOgcUKmMO8	6	2000-09-26	day
3e0FzZjTXOUtiJGSClOBrI	0fjJOLqG3v7vXRYhz2wxPC	2	1976-01-01	day
198ZUHID7Kznj8htumgPgP	0kCXTFI1IJrEck2uarENEA	1	1975-01-01	day
3kJwr9OzovziPtwAnYTHeM	4ylsWjgJzzwNM5UYOeTK4D	5	1976	year
197IujBKn2FL87BK2oOcsp	4rkD3o0ENhAbR37q6ACTrW	35	2011-09-01	day
4RL4cG2Ob0ecRi42Ve26O2	4V8z8vZUCyYUBlUI9CfSbY	6	1976-01-01	day
6v3Rv4R2OCseryFeLzux7C	3B76lgmaPPmzM8OMvHcrAn	4	1977-01-01	day
0NN32Knbyo4gM1DKY9rdzg	7a35UzxXYuKQGMGImyB0Un	8	1976-09-01	day
4VIpspaQ1frWWzTj8suyHR	1EQEIZIv1DAyo62wmQlDhY	6	2010-02-08	day
55CDL8d1OeXnWbxEdBeInf	6iaQ8vHwu1KvTGU1X0TKUN	13	2016-05-20	day
5jwQH54Qg6gcm4hqXm0uLt	5a7wRnXDJ4vECMFwLShVLC	9	2005-08-09	day
4a8ZMNLB75047bY2I7oABt	4owYZafXDrppX9A4COxBAe	1	1975	year
15rjQH7nTcTomKwfVMd4xl	0LfM3PGkXE6KvJEE1HkOnz	3	1988-11-21	day
0TPK60LvgJ9PKRz5yHpmGN	7u2UMX34edn37a0lqSuC0V	2	1998-01-01	day
3YzRfaGVxZjYgWStlPhCaz	2RvC2mX39QLG6ffsC2pCKw	8	2018-11-06	day
3F19Tk3a5VHjbDa28QEnod	6DymeYnWEKOBR8GZId9nMy	11	2018-05-17	day
0Ha2rTDmHyIqzQkaqZGIIo	5EGpRiw0jx33MRssTFfIRw	8	2002-01-01	day
08rZuFwY44WIwCu1pYRRkd	1ZnW5IktHFkYeQJmGnB90Z	7	1976	year
7CmF7T1WPusOeZwTDf1lLY	2fr4ej3IYd1IIUZtywrZN4	6	2017-03-28	day
1oKd7PNfmwAcC45czgqs4V	0UIWLEFBlxziLqrL9pUqnQ	7	2013-02-22	day
0Qylz4a72yx0iMMbtlH0Aa	6eYuGWOMdPlPwWRyp1gDv3	10	1993-06-18	day
3u2s7Dppp5ID2MxKnqxFyh	26KSRCe7hYlBnONSypsaEM	1	1976-08-27	day
7MXXEMIOmXp7jB8ZAsTMX1	5dXK9fV7t28BGX3iQICh6e	7	1978-01-01	day
0TEFPhz79iiutJXI0pNiur	1AqUcQKtf2AQ6rFRKIBei8	4	1977-08-30	day
0aocjXYGXZ8HedXYaio4dZ	7G0HRKPSz4yBOj6uvtXNyz	4	1976-01-01	day
5XWmnuSMexMy6WRYz5rSfq	5PPTyMtlVFzMofIrFx9ApW	5	1976	year
3D97kRhZprR6RumFhDFIr4	77dNyQA0z8dV33M4so4eRY	7	2005-07-19	day
26lj3zeDMDBlMACa8vG15v	2mrcndNI94HLD9s6Ob5dUy	15	2009-09-30	day
687YZan9Gol1UVvbpUSO6Y	6YUCc2RiXcEKS9ibuZxjt0	6	1976-09-28	day
0FYbAzaNnBTtgcmYGPdqS3	72kfJfNjTjoghbTJ0WoHPs	6	1977-04-05	day
0cxB9QxD5y6O16ltbalcZM	0zZK6e55ihYADQUqPKsPlS	2	1976-12-01	day
6qLs56fv8Qdt88oh7JZkDu	5xiust11NeoIMn3XAqENhH	9	1999-01-01	day
07RgAeKIlahtqeCw25SkTu	1T6UGHbfP4JTTVTglIrybh	2	1996-05-03	day
3ABQtGJcxZHdMyqPbHTD95	0XsM7TdicJh19osmKPUoR2	10	1976-01-01	day
1RZbK7NUucHzQCZ0QkpR4H	7oCI7Tqz7DYyF99zsOLBSp	1	1976-11-09	day
5AHjRKFCVUaRClF2Oxx8Ld	08zWo4xb7GZ5e3dyUOUAmm	10	1976-01-01	day
72K8VbzM4UQfIHx9X6NZ1M	0wkoflrMVkXd25tIYVtHEE	16	1993-01-01	day
1AbZ6WttpwuiNrBqtnNcp3	47YQQPzYY32yZbWC40mlku	1	1976	year
1vcZBUX6P6FHXzG2mUfmCE	6722nY178mLes49GPldnjj	9	1976-11-11	day
78DSnVdZiuakQPwV0ler7s	27PnJozrSZByyLlqFtiVtx	20	1973-06-01	day
3DZ11M7LSpVQzYHnFx3i95	7LolR1vd0KTozbF1an0SlW	2	1976	year
4kBFrPP6brcgNEsSruP9cz	0c8782gtKBLYzPls3Wtat6	1	1976-01-01	day
1SAiMVOIMzwcm5VDBACiFI	7Ah40XNSL08oO3p0RAGro8	1	1976	year
5Nvmx1tTQjv0ssh3QaJK2q	0fuk3BDm2dMKi8dqP5jMRq	3	2006-12-19	day
5SZ6zX4rOrEQferfFC2MfP	36IxIOGEBAXVozDSiVs09B	4	1975-04-08	day
6lLScAaYXs7dFKhntpeMaZ	2Ihf9u1Mlrt0jGoFeJ4ZMC	1	1977	year
1tOFoFOeDpLo0j9ysPO496	6NUid3gJzsiJmA30Y6JlQ0	7	1976	year
0wmQa48w3MUXdGVYGuQJPI	22C4GIHFLp7JWDaOXc6bWX	2	2014-10-16	day
6sIuXT6JNDeLJ5achFADtz	2GmrcFfoRPSKmmSyh36Bu6	10	1996-11-12	day
6mb69VeCGjhabqZDaws0gP	3Hz9OiLdXkoltROdoKWbct	8	2001-02-27	day
5ydD69Y6DBBu6VFJmsu4BB	3pbZUEap46WPw4nxrSjP4n	6	1996-09-09	day
49eyTpRAFSKUSMQa4ymL6Y	6v5Bu9c1xzg0CKFrtG4QHI	2	1976	year
5U5HnMPCg1NJpLsAo2HxrP	1WDTvBAEVrdz5oxfRahzEi	5	1976-01-01	day
5JoH1PWKf13uHdEH8EJDAb	25lji55WpMojBPLZxDkJEt	6	1994-01-01	day
0uN4g8yIAUpbyjcLhn79t7	3ds59N5cIvWvvQlywM6eox	7	1977-01-01	day
1XCt27nKEY66dBkvBWBmnV	4p7Fp1dbgVOT4WVxKPpKHM	5	1976-09	month
14IKLtPlsqWL077svIJYey	5FGQWzDZk1i5JNv3beHOCx	6	1976	year
6XoMz45RoRfRKGZmlwfbIn	0SKeM61sUnpAIRUPH4Tzk3	4	1976	year
1Vuva7i6K8XibDiQDeS28C	4v80iarAuD237H08zEhDkP	1	1976-10-13	day
1kQtBVJOultbbRyDKrpTzM	0kleVvkw1buH1YcVuqXJo2	6	2015-07-31	day
2hdNya0b6Cc2YJ8IyaQIWp	7a35UzxXYuKQGMGImyB0Un	6	1976-09-01	day
2rVxsVGLFssDfM5B9BUL0K	4V8z8vZUCyYUBlUI9CfSbY	3	1976-01-01	day
3WMbD1OyfKuwWDWMNbPQ4g	1KQUrny9y5zGpktF6hAGd4	1	1976	year
3s0D8NiqXmaZdINIojlvJF	6yaGEcUsuGYA6ZMbx6E3u4	1	1976-11-27	day
7IyuwRPPNq6gYI1vzqKsrU	2N0AgtWbCmVoNUl2GN1opH	5	1975	year
1fYJgHBMqAk7icYB6y14EZ	3jzrKq8iX6BVaCRq9uhokU	5	1976	year
7yGUlLswa3Xb1iMrrCnMnf	7nb5eaxuDO4jbOxk0euRJv	3	1976	year
4WSbbEjRQ7uE3IT9crL10B	7DysI4j6UqK00RTfETKXqs	1	1976	year
7y5mfSJLUmPYmrI5hcCWnT	040ZtZ1HRgoHRruJtI4IAh	5	1976-01-01	day
7bfRxBHHelxuEvVpnftwet	50HRmNbOhzlbi1PePgvrOn	12	2014-04-12	day
3PcNsWAoCaoK63NIBdKj8n	63gRaIED0B7gTa2TsPNj48	5	1974	year
6XfxmT5QNCXvpZA6PKfWVL	0XsM7TdicJh19osmKPUoR2	1	1976-01-01	day
5wFdcY9O6cEn1PL6V3AEmu	6yXfAEtkB6MUyhRkiGg5X2	7	1976-03-12	day
2gdvXdZatpwlUM1bfTzwxi	1XoURLvpVgr7WR4fJ6OJSC	6	1976	year
5ywPgYJNUlVFlhUY7Bhkre	5DDpGgEdJKpH99oD4jlvQ8	9	1976	year
4FhpiTXMhXagbYUJpPW0Dh	5TNzBp7QYsXIHrI5xxVuic	4	1976-08-01	day
79Z4DYnh11GpT3i6RVjY8n	4PrQK81iAfAKqEFM6J02I3	8	1976-08-01	day
1GXfhgMuRi2i0zo0h5b2q0	3ndl1NWkGhW7UDNDgSQU4E	14	2005	year
4cf1fhztzhErR4kkd7IKaK	7duyaPactGiBSLDpyx2moF	11	2009-01-01	day
3NRiJ7XFMALvrXXB1oRBFO	2LyvhqPwqD0fxMAaZLVZ43	8	1976-01-01	day
6bldx2VmqcHGB8OkNdtqA0	1IrBNTc364DkrvUBmISfMC	9	2001-01-01	day
13Mzsb8VzRSZ5w3pM48cn6	5PyOMtVxqztMvIKsJLV8bW	1	1976	year
7cNDLhMNWvuHDUjgJfOxzv	1cz2qjIPpeWEZsCviCKT6H	3	2017-11-24	day
05tMSjAPBhjqCCTnG3rmlx	5uorwHhjLzAiFsw1eL0lMn	14	2001-01-01	day
7szHm9RrVvzZeJ5Tc4iHQ2	0lbELQG6SSHy7LvBttGF2d	12	1975	year
7IklGkM5n6aRZv18wIwJtm	5TeVjXZrs5ajti60l5UxwW	4	2015-05-26	day
1QEEqeFIZktqIpPI4jSVSF	2QLp07RO6anZHmtcKTEvSC	1	1976	year
4qsAYBCJnu2OkTKUVbbOF1	3THuBNp86ScbTXwpTmAbdw	8	1973	year
5AcmDHW8YnIR7k5wD8e3L5	40V7QExJNlpQZaxZf1JTF5	2	2005-09-20	day
0zxaFukZdJNS413BD6mjG3	4K4RkjenqNrAmZFLOsA0ul	2	1976-01-01	day
1p7lNv2GO0hcl3VVa7vYGs	3jIrTixYVNEHLmt4vym8ph	15	2014-07-04	day
29vsrexDzpFMeYO4wcmTpT	1Y28MNZPewVsVewtyQ4aMy	1	1976	year
4sPRyRkA3PdhYnatkukOVV	32GFRidGSkckL8VCjY4H9n	11	2009-03-27	day
2ozoDpg5aoIMRZbaIo6LwH	2Bmd4cu4H5VOkpxVst7xKu	1	1977-01-01	day
4iiLzvbh0bXMnomiB6DIuk	4AFZXGTZBMj0T1H20laj7o	8	1976	year
39mQRZBaeYd31Y9uTE1i5h	1AZeItKy6yktvki5LAwBHl	6	1976-01-01	day
2TKNoRFYpwhMF5OHgKpxxe	2ay3Nxehn033cQFqeg1P4R	3	1976-01-01	day
6nax6sk0bJm1RE2RGGm8zR	5wpcjLWtJWdwDkaPxxPWBs	4	1976-10-01	day
44kRDF9ly2ponVSx9mXgZx	1EM9br8FSvxurplIJ7j1y1	8	2017-02-13	day
3AMFDhgJx5sIYw1ukbiEk4	66gsGAzLTA2uOxmZJ5JGiX	14	1996-01-01	day
2VsK5maDIMwgWM0rLMFCLG	04p4pcNAodBupBWhO2p0w8	14	2004-01-01	day
536L9C0N7vhYdibCJx3cI2	7Ah40XNSL08oO3p0RAGro8	2	1976	year
2DncbW9GDA8fyAoCcf0QHW	0Vq09gPwUw2w6v1UQ3mCrn	5	2010-12-05	day
53HQLhaUSYGvueV8SufUfa	1qcLcWUFHHFWe54IP7PN7j	14	2007-01-01	day
3tmaXQ7jyetmALp4UwhoTJ	0SW33rIKZ2v0EmfqRLKufz	19	1977	year
12SwPuYZXZ0dKHzSwN9ybg	7qf0J2YCqZKH19rlwAtyMY	5	2010-01-01	day
4WAAWYNAA4RIgzKMjG3uGI	4GIeoRcpLeLwgxQK8jo183	1	1976-01-01	day
79eNiy8GqOx646aVCNtPd1	1JuWjbZz8k7NCneHAyPkWo	1	1976	year
60ijzJRo70XLwAEaX6y0eZ	1WDTvBAEVrdz5oxfRahzEi	4	1976-01-01	day
2AHr0dFW8qcMyHWoQy6Jpt	4cvGQKlKLs0gybWMs7iy93	9	2012-01-09	day
0KMGxYKeUzK9wc5DZCt3HT	4asBn7hzIq2Ka7rDzJN24P	4	1976-06-14	day
6pztTQcofMIFVkkwVDg4zh	2HoLIM5wpZH7AVz5rUTBPH	1	1976-10	month
16vD6QTOb97PWexndXrblr	7q7RBiiadKQR4DCbs7OMbd	11	1976	year
2O9CikWfjkYAgGCBws5Pl4	1DLDk5U5inKewgs5EM7yUd	25	2019-08-23	day
7LsD36exf1dVsSicJQMOKF	7cl5Hir2NN6Yckqld72PDd	2	1977-08-11	day
5hlndEJni3V0Brm5Rcn8Cn	12MWWJCUXRfrpJxsNM2dNN	14	2019-01-25	day
2mUnSn7NDQ3xEVdERedT7s	4k1jFvwjX6P0ZRyVU25XjB	1	1981-01-01	day
4BM8yJ0PzBi2ZewpMTOxtx	1V6a99EbTTIegOhWoPxYI9	11	1976	year
0eKRHfHLqNwdlkwgCQERth	0O61NuxFvTk1LD7VeygSId	2	1976-01-01	day
13zO7QWEvh430NfWlxqrcj	3opVHYt7rbvO7VS5oVO7Vo	1	2011-04-19	day
0pJEFPQGXoNR11OwKePdPV	4TnbhhcMbg8So06LKMuTJE	8	2004	year
4sUlsy0tPv9n5nqrqeA0lE	2N0AgtWbCmVoNUl2GN1opH	1	1975	year
2QDRje8o5jOasNIWAx7OQe	6CBv15cE2ndy5AfdgBrU2t	12	1974	year
53CB3Lksmy9w1VgdW9Yyg9	3f3ijTsNLYMnAybgVSNsI2	7	1998-09-02	day
4f9rMlaEXarzT44ju4T9bN	5dXeCGDkVjNKMTG2gsAm4P	1	1995-01-01	day
1orVKbp6vqtfAPOmvRofVq	0fjJOLqG3v7vXRYhz2wxPC	8	1976-01-01	day
5QTxFnGygVM4jFQiBovmRo	6C9WzlQANeoD0GW5B41YJt	3	1976	year
3AB6weCmLmUTGAfzHjLqql	2ndiM6gEadiHjqc3qCoJEW	12	2012	year
4XRIJv9wuuVilF6ohFeaVK	4lebgv3ia7YVlZAz68jUa8	1	1976	year
2Vsb0yyHKzthYDxNDqWjJ1	6oWwWXugn4eba7JmUxcfbA	6	2006-11-01	day
6tRGxhyqh6ZcKFxPLw1o0N	1913MZttraQQMWRxtKVsdn	1	1976-01-01	day
0GEMqWyxl6gGHWFnFkB9Cc	1CIKGuFFBf7oRtYezlKIp7	6	1976	year
5uuJruktM9fMdN9Va0DUMl	27ompw8zlrCkWMacS21ysX	1	1976	year
68ZeNG3zFACLGyj3LaLKzO	5B6isdRITcRck28rHeamXE	2	1976	year
65iBjEuahF9UMaovP6ouX1	7tJnTRM5VVrJyhhcu3Ajw8	4	1976	year
5dFoWIiJ2814hRwMYDcFiU	47Dmo9RLpgHMusEiF8luvu	4	1973-01-01	day
5doggHd8F1vmbQv1MqPrQJ	4SWNnJIjaYi0Z0GraUM3zb	1	1976	year
20MxJN12WEqU5eWsuCrwM5	3urpKmhg4HyYuEmODNdTdo	14	1997	year
5C02qr4wbTqlAyj4Xmq12M	1kKLZnhwTqQ38Zy089dDsN	6	1975	year
2oRn0QuaWQ1hragGQ7XZ9s	0SW33rIKZ2v0EmfqRLKufz	18	1977	year
3I7bYwN9cMsXm5HqEH76Vv	2L4Acf5HQQT9pZqqG8Fjte	6	1996-01-01	day
4mn7iv4DYJxPYbPy5R0nPE	7nb5eaxuDO4jbOxk0euRJv	4	1976	year
5dnCAH77Y38EqhOKrw4A6G	3ba2qFLqdzFKot4LoV9LDt	7	2013-01-01	day
2dtK02TSAuTvVYU2wGAVG0	47YQQPzYY32yZbWC40mlku	6	1976	year
4TktoJxCnwbRfk90qOJzXq	2toZIilbPlprxxxj2kGLns	1	1976-01-01	day
2GDtLoN8RcQ5lAjHwp2jGS	1fJV6i5Oa8WKiquwQMcaWK	1	1976-03-18	day
567mtwGAxyinU8hpLOelSF	5PPTyMtlVFzMofIrFx9ApW	1	1976	year
22b2TxLYhwD0psdUypuGiK	0U2KfPq2QJFQ5N2ucRJcLP	1	1979	year
5hkOlDHMj578fYxQgAJMNP	33ZE1h9lFfPU8f7uWGkXDR	1	2019-03-29	day
4gY07XF01nlzHuPNlMFnBe	3fI0aQIkLZEDk5a8EhzlAn	1	1976-11-29	day
1m3BAsNsQAaSNMD2M6vlKY	1ei5QjnfB7PHINJOH8Gft5	1	1976	year
41bAbONTjBpwAai6uHSgRD	4DPu7XOHsmPSz96XmpJcsc	2	2015-07-31	day
00PLtXXER1XcTRZvs3LioS	5IzEY3pod97kHrdt5Qt1RB	3	1976-01-01	day
67J6NR2Tdl0h2epWHcCBBN	4p7Fp1dbgVOT4WVxKPpKHM	1	1976-09	month
38sXuGEGUEWOZcDNiTRmQu	5sOkTTw8jDwOX5x2F4zg6x	6	1994-01-01	day
5KA5FInbzpqZ0foY5WmDTR	2MGIxJI4d5gD9uixlaP1yB	5	2014-09-22	day
3x98txCasQ6MhjsbFhFM6m	3USfST5LiUSHsfMr8QCLVN	1	1976	year
6kGjcfH5Rcrvf1jMBVEzgB	6uuNeT2pIWGWrdWP6Q8GfM	3	2016-10-21	day
2nyEZcFmGjz6QXtIjr4fkq	26QJG27eAOf0fWcQ9qbvfe	3	2011-10-14	day
6ht2WN3LRvLKdrQ2j3flJP	44c6E4yCGPHL1R55k9pJVM	14	2011-09-26	day
4T5Y25pWs2pVZVcFIqFuf8	5GucSY3249qHDx4v1Hcxry	1	2009-11-03	day
5Vrd5m2jFd96rNZqW3BEbw	6vhHreCbPvwLXDreRFHcdG	2	2007-11-05	day
4doXgewLPFbx3W5WAcDITC	1z8epOjfiOcJId6tVBrk6O	1	1976-02-01	day
2H82AQCQNc4TH2yVcYKIID	6Cf545T4jkaiyvMnTRPOB2	8	1976	year
3qrEG6rQ9Qm72MNWeUKKiU	3sGENYCDR3UaIfFwWMJWrY	8	1976	year
6fFE7e2nWBfpnVbFZJyXXo	5lE3S2ze2XcZpZGjr6P9pk	12	2011-12-05	day
6lrQo6KAYvb92MGk6ZuZlt	5VIQ3VaAoRKOEpJ0fewdvo	7	1975-07-11	day
1lYCmnucH0yo2XGzd2h57r	1XoURLvpVgr7WR4fJ6OJSC	1	1976	year
3guzJOHZkrLwYIaVpB6Ztc	5fCDkUPdEk9yDmZ5nOhwSI	4	1976-07-04	day
3XrrBWAI3sTEH4ULZ1FfqH	5DDpGgEdJKpH99oD4jlvQ8	5	1976	year
43pQdSgEwhhT3Bde1ycXYl	0SKeM61sUnpAIRUPH4Tzk3	6	1976	year
7BngbNGLogotcTM0PSvnYB	4lebgv3ia7YVlZAz68jUa8	8	1976	year
2BI6qMfb8scz39V52reDzc	5UNcBcqZVdJe4BF4MALPGC	1	1976-01-01	day
6eWbVnuub4Jq1CgGGWEwUx	7z6UAc4u1MOhi7sPFh4hox	5	1992-01-01	day
0dl1eMNLKja8mJD6kMbWD1	7BHw2NR6r6GRfsaojQL9xk	6	1976-02-10	day
0NuosfSFWrGfERrjr0ltUC	1p50J9yNurucUSPmMawycU	22	2019-06-07	day
